Time,Humditiy
2023-02-05-21:11,53.1
2023-02-05-21:27,43.0
2023-02-05-21:42,44.98
2023-02-05-21:57,49.89
2023-02-05-22:12,46.92
2023-02-05-22:27,49.2
2023-02-05-22:42,50.49
2023-02-05-22:57,43.7
2023-02-05-23:12,49.16
2023-02-05-23:27,48.5
2023-02-05-23:42,42.82
2023-02-05-23:57,48.42
2023-02-06-0:7,42.35
2023-02-06-0:22,49.93
2023-02-06-0:37,45.63
2023-02-06-0:52,51.93
2023-02-06-1:7,51.23
2023-02-06-1:22,53.54
2023-02-06-1:37,41.03
2023-02-06-1:53,52.02
2023-02-06-2:8,42.12
2023-02-06-2:23,46.12
2023-02-06-2:38,47.92
2023-02-06-2:53,41.14
2023-02-06-3:8,50.66
2023-02-06-3:23,47.01
2023-02-06-3:38,51.12
2023-02-06-3:53,42.02
2023-02-06-4:8,52.64
2023-02-06-4:23,54.25
2023-02-06-4:38,50.64
2023-02-06-4:53,42.25
2023-02-06-5:8,49.94
2023-02-06-5:23,44.24
2023-02-06-5:38,53.06
2023-02-06-5:53,47.02
2023-02-06-6:8,42.38
2023-02-06-6:23,49.08
2023-02-06-6:38,54.54
2023-02-06-6:53,45.5
2023-02-06-7:8,41.12
2023-02-06-7:24,45.33
2023-02-06-7:39,41.64
2023-02-06-7:54,50.02
2023-02-06-8:9,49.61
2023-02-06-8:24,41.71
2023-02-06-8:39,51.67
2023-02-06-8:54,43.65
2023-02-06-9:9,46.48
2023-02-06-9:24,53.16
2023-02-06-9:39,47.61
2023-02-06-9:54,51.69
2023-02-06-10:9,46.97
2023-02-06-10:24,48.75
2023-02-06-10:39,41.61
2023-02-06-10:54,54.38
2023-02-06-11:9,43.31
2023-02-06-11:24,47.67
2023-02-06-11:39,52.93
2023-02-06-11:55,50.61
2023-02-06-12:10,46.7
2023-02-06-12:25,42.89
2023-02-06-12:40,48.92
2023-02-06-12:55,47.19
2023-02-06-13:10,42.99
2023-02-06-13:25,41.16
2023-02-06-13:40,46.22
2023-02-06-13:55,43.08
2023-02-06-14:10,45.82
2023-02-06-14:25,45.86
2023-02-06-14:40,52.12
2023-02-06-14:55,50.01
2023-02-06-15:10,53.61
2023-02-06-15:25,47.15
2023-02-06-15:40,41.32
2023-02-06-15:55,48.18
2023-02-06-16:10,50.4
2023-02-06-16:25,54.59
2023-02-06-16:40,46.41
2023-02-06-16:55,54.06
2023-02-06-17:10,53.38
2023-02-06-17:25,48.14
2023-02-06-17:41,50.62
2023-02-06-17:56,49.45
2023-02-06-18:11,49.39
2023-02-06-18:26,42.44
2023-02-06-18:41,49.79
2023-02-06-18:56,42.58
2023-02-06-19:11,51.27
2023-02-06-19:26,49.78
2023-02-06-19:41,45.43
2023-02-06-19:56,46.14
2023-02-06-20:11,42.69
2023-02-06-20:26,41.28
2023-02-06-20:41,48.44
2023-02-06-20:56,54.32
2023-02-06-21:11,53.1
2023-02-06-21:27,43.0
2023-02-06-21:42,44.98
2023-02-06-21:57,49.89
2023-02-06-22:12,46.92
2023-02-06-22:27,49.2
2023-02-06-22:42,50.49
2023-02-06-22:57,43.7
2023-02-06-23:12,49.16
2023-02-06-23:27,48.5
2023-02-06-23:42,42.82
2023-02-06-23:57,48.42
2023-02-07-0:7,42.35
2023-02-07-0:22,49.93
2023-02-07-0:37,45.63
2023-02-07-0:52,51.93
2023-02-07-1:7,51.23
2023-02-07-1:22,53.54
2023-02-07-1:37,41.03
2023-02-07-1:53,52.02
2023-02-07-2:8,42.12
2023-02-07-2:23,46.12
2023-02-07-2:38,47.92
2023-02-07-2:53,41.14
2023-02-07-3:8,50.66
2023-02-07-3:23,47.01
2023-02-07-3:38,51.12
2023-02-07-3:53,42.02
2023-02-07-4:8,52.64
2023-02-07-4:23,54.25
2023-02-07-4:38,50.64
2023-02-07-4:53,42.25
2023-02-07-5:8,49.94
2023-02-07-5:23,44.24
2023-02-07-5:38,53.06
2023-02-07-5:53,47.02
2023-02-07-6:8,42.38
2023-02-07-6:23,49.08
2023-02-07-6:38,54.54
2023-02-07-6:53,45.5
2023-02-07-7:8,41.12
2023-02-07-7:24,45.33
2023-02-07-7:39,41.64
2023-02-07-7:54,50.02
2023-02-07-8:9,49.61
2023-02-07-8:24,41.71
2023-02-07-8:39,51.67
2023-02-07-8:54,43.65
2023-02-07-9:9,46.48
2023-02-07-9:24,53.16
2023-02-07-9:39,47.61
2023-02-07-9:54,51.69
2023-02-07-10:9,46.97
2023-02-07-10:24,48.75
2023-02-07-10:39,41.61
2023-02-07-10:54,54.38
2023-02-07-11:9,43.31
2023-02-07-11:24,47.67
2023-02-07-11:39,52.93
2023-02-07-11:55,50.61
2023-02-07-12:10,46.7
2023-02-07-12:25,42.89
2023-02-07-12:40,48.92
2023-02-07-12:55,47.19
2023-02-07-13:10,42.99
2023-02-07-13:25,41.16
2023-02-07-13:40,46.22
2023-02-07-13:55,43.08
2023-02-07-14:10,45.82
2023-02-07-14:25,45.86
2023-02-07-14:40,52.12
2023-02-07-14:55,50.01
2023-02-07-15:10,53.61
2023-02-07-15:25,47.15
2023-02-07-15:40,41.32
2023-02-07-15:55,48.18
2023-02-07-16:10,50.4
2023-02-07-16:25,54.59
2023-02-07-16:40,46.41
2023-02-07-16:55,54.06
2023-02-07-17:10,53.38
2023-02-07-17:25,48.14
2023-02-07-17:41,50.62
2023-02-07-17:56,49.45
2023-02-07-18:11,49.39
2023-02-07-18:26,42.44
2023-02-07-18:41,49.79
2023-02-07-18:56,42.58
2023-02-07-19:11,51.27
2023-02-07-19:26,49.78
2023-02-07-19:41,45.43
2023-02-07-19:56,46.14
2023-02-07-20:11,42.69
2023-02-07-20:26,41.28
2023-02-07-20:41,48.44
2023-02-07-20:56,54.32
2023-02-07-21:11,53.1
2023-02-07-21:27,43.0
2023-02-07-21:42,44.98
2023-02-07-21:57,49.89
2023-02-07-22:12,46.92
2023-02-07-22:27,49.2
2023-02-07-22:42,50.49
2023-02-07-22:57,43.7
2023-02-07-23:12,49.16
2023-02-07-23:27,48.5
2023-02-07-23:42,42.82
2023-02-07-23:57,48.42
2023-02-08-0:7,42.35
2023-02-08-0:22,49.93
2023-02-08-0:37,45.63
2023-02-08-0:52,51.93
2023-02-08-1:7,51.23
2023-02-08-1:22,53.54
2023-02-08-1:37,41.03
2023-02-08-1:53,52.02
2023-02-08-2:8,42.12
2023-02-08-2:23,46.12
2023-02-08-2:38,47.92
2023-02-08-2:53,41.14
2023-02-08-3:8,50.66
2023-02-08-3:23,47.01
2023-02-08-3:38,51.12
2023-02-08-3:53,42.02
2023-02-08-4:8,52.64
2023-02-08-4:23,54.25
2023-02-08-4:38,50.64
2023-02-08-4:53,42.25
2023-02-08-5:8,49.94
2023-02-08-5:23,44.24
2023-02-08-5:38,53.06
2023-02-08-5:53,47.02
2023-02-08-6:8,42.38
2023-02-08-6:23,49.08
2023-02-08-6:38,54.54
2023-02-08-6:53,45.5
2023-02-08-7:8,41.12
2023-02-08-7:24,45.33
2023-02-08-7:39,41.64
2023-02-08-7:54,50.02
2023-02-08-8:9,49.61
2023-02-08-8:24,41.71
2023-02-08-8:39,51.67
2023-02-08-8:54,43.65
2023-02-08-9:9,46.48
2023-02-08-9:24,53.16
2023-02-08-9:39,47.61
2023-02-08-9:54,51.69
2023-02-08-10:9,46.97
2023-02-08-10:24,48.75
2023-02-08-10:39,41.61
2023-02-08-10:54,54.38
2023-02-08-11:9,43.31
2023-02-08-11:24,47.67
2023-02-08-11:39,52.93
2023-02-08-11:55,50.61
2023-02-08-12:10,46.7
2023-02-08-12:25,42.89
2023-02-08-12:40,48.92
2023-02-08-12:55,47.19
2023-02-08-13:10,42.99
2023-02-08-13:25,41.16
2023-02-08-13:40,46.22
2023-02-08-13:55,43.08
2023-02-08-14:10,45.82
2023-02-08-14:25,45.86
2023-02-08-14:40,52.12
2023-02-08-14:55,50.01
2023-02-08-15:10,53.61
2023-02-08-15:25,47.15
2023-02-08-15:40,41.32
2023-02-08-15:55,48.18
2023-02-08-16:10,50.4
2023-02-08-16:25,54.59
2023-02-08-16:40,46.41
2023-02-08-16:55,54.06
2023-02-08-17:10,53.38
2023-02-08-17:25,48.14
2023-02-08-17:41,50.62
2023-02-08-17:56,49.45
2023-02-08-18:11,49.39
2023-02-08-18:26,42.44
2023-02-08-18:41,49.79
2023-02-08-18:56,42.58
2023-02-08-19:11,51.27
2023-02-08-19:26,49.78
2023-02-08-19:41,45.43
2023-02-08-19:56,46.14
2023-02-08-20:11,42.69
2023-02-08-20:26,41.28
2023-02-08-20:41,48.44
2023-02-08-20:56,54.32
2023-02-08-21:11,53.1
2023-02-08-21:27,43.0
2023-02-08-21:42,44.98
2023-02-08-21:57,49.89
2023-02-08-22:12,46.92
2023-02-08-22:27,49.2
2023-02-08-22:42,50.49
2023-02-08-22:57,43.7
2023-02-08-23:12,49.16
2023-02-08-23:27,48.5
2023-02-08-23:42,42.82
2023-02-08-23:57,48.42
2023-02-09-0:7,42.35
2023-02-09-0:22,49.93
2023-02-09-0:37,45.63
2023-02-09-0:52,51.93
2023-02-09-1:7,51.23
2023-02-09-1:22,53.54
2023-02-09-1:37,41.03
2023-02-09-1:53,52.02
2023-02-09-2:8,42.12
2023-02-09-2:23,46.12
2023-02-09-2:38,47.92
2023-02-09-2:53,41.14
2023-02-09-3:8,50.66
2023-02-09-3:23,47.01
2023-02-09-3:38,51.12
2023-02-09-3:53,42.02
2023-02-09-4:8,52.64
2023-02-09-4:23,54.25
2023-02-09-4:38,50.64
2023-02-09-4:53,42.25
2023-02-09-5:8,49.94
2023-02-09-5:23,44.24
2023-02-09-5:38,53.06
2023-02-09-5:53,47.02
2023-02-09-6:8,42.38
2023-02-09-6:23,49.08
2023-02-09-6:38,54.54
2023-02-09-6:53,45.5
2023-02-09-7:8,41.12
2023-02-09-7:24,45.33
2023-02-09-7:39,41.64
2023-02-09-7:54,50.02
2023-02-09-8:9,49.61
2023-02-09-8:24,41.71
2023-02-09-8:39,51.67
2023-02-09-8:54,43.65
2023-02-09-9:9,46.48
2023-02-09-9:24,53.16
2023-02-09-9:39,47.61
2023-02-09-9:54,51.69
2023-02-09-10:9,46.97
2023-02-09-10:24,48.75
2023-02-09-10:39,41.61
2023-02-09-10:54,54.38
2023-02-09-11:9,43.31
2023-02-09-11:24,47.67
2023-02-09-11:39,52.93
2023-02-09-11:55,50.61
2023-02-09-12:10,46.7
2023-02-09-12:25,42.89
2023-02-09-12:40,48.92
2023-02-09-12:55,47.19
2023-02-09-13:10,42.99
2023-02-09-13:25,41.16
2023-02-09-13:40,46.22
2023-02-09-13:55,43.08
2023-02-09-14:10,45.82
2023-02-09-14:25,45.86
2023-02-09-14:40,52.12
2023-02-09-14:55,50.01
2023-02-09-15:10,53.61
2023-02-09-15:25,47.15
2023-02-09-15:40,41.32
2023-02-09-15:55,48.18
2023-02-09-16:10,50.4
2023-02-09-16:25,54.59
2023-02-09-16:40,46.41
2023-02-09-16:55,54.06
2023-02-09-17:10,53.38
2023-02-09-17:25,48.14
2023-02-09-17:41,50.62
2023-02-09-17:56,49.45
2023-02-09-18:11,49.39
2023-02-09-18:26,42.44
2023-02-09-18:41,49.79
2023-02-09-18:56,42.58
2023-02-09-19:11,51.27
2023-02-09-19:26,49.78
2023-02-09-19:41,45.43
2023-02-09-19:56,46.14
2023-02-09-20:11,42.69
2023-02-09-20:26,41.28
2023-02-09-20:41,48.44
2023-02-09-20:56,54.32
2023-02-09-21:11,53.1
2023-02-09-21:27,43.0
2023-02-09-21:42,44.98
2023-02-09-21:57,49.89
2023-02-09-22:12,46.92
2023-02-09-22:27,49.2
2023-02-09-22:42,50.49
2023-02-09-22:57,43.7
2023-02-09-23:12,49.16
2023-02-09-23:27,48.5
2023-02-09-23:42,42.82
2023-02-09-23:57,48.42
2023-02-10-0:7,42.35
2023-02-10-0:22,49.93
2023-02-10-0:37,45.63
2023-02-10-0:52,51.93
2023-02-10-1:7,51.23
2023-02-10-1:22,53.54
2023-02-10-1:37,41.03
2023-02-10-1:53,52.02
2023-02-10-2:8,42.12
2023-02-10-2:23,46.12
2023-02-10-2:38,47.92
2023-02-10-2:53,41.14
2023-02-10-3:8,50.66
2023-02-10-3:23,47.01
2023-02-10-3:38,51.12
2023-02-10-3:53,42.02
2023-02-10-4:8,52.64
2023-02-10-4:23,54.25
2023-02-10-4:38,50.64
2023-02-10-4:53,42.25
2023-02-10-5:8,49.94
2023-02-10-5:23,44.24
2023-02-10-5:38,53.06
2023-02-10-5:53,47.02
2023-02-10-6:8,42.38
2023-02-10-6:23,49.08
2023-02-10-6:38,54.54
2023-02-10-6:53,45.5
2023-02-10-7:8,41.12
2023-02-10-7:24,45.33
2023-02-10-7:39,41.64
2023-02-10-7:54,50.02
2023-02-10-8:9,49.61
2023-02-10-8:24,41.71
2023-02-10-8:39,51.67
2023-02-10-8:54,43.65
2023-02-10-9:9,46.48
2023-02-10-9:24,53.16
2023-02-10-9:39,47.61
2023-02-10-9:54,51.69
2023-02-10-10:9,46.97
2023-02-10-10:24,48.75
2023-02-10-10:39,41.61
2023-02-10-10:54,54.38
2023-02-10-11:9,43.31
2023-02-10-11:24,47.67
2023-02-10-11:39,52.93
2023-02-10-11:55,50.61
2023-02-10-12:10,46.7
2023-02-10-12:25,42.89
2023-02-10-12:40,48.92
2023-02-10-12:55,47.19
2023-02-10-13:10,42.99
2023-02-10-13:25,41.16
2023-02-10-13:40,46.22
2023-02-10-13:55,43.08
2023-02-10-14:10,45.82
2023-02-10-14:25,45.86
2023-02-10-14:40,52.12
2023-02-10-14:55,50.01
2023-02-10-15:10,53.61
2023-02-10-15:25,47.15
2023-02-10-15:40,41.32
2023-02-10-15:55,48.18
2023-02-10-16:10,50.4
2023-02-10-16:25,54.59
2023-02-10-16:40,46.41
2023-02-10-16:55,54.06
2023-02-10-17:10,53.38
2023-02-10-17:25,48.14
2023-02-10-17:41,50.62
2023-02-10-17:56,49.45
2023-02-10-18:11,49.39
2023-02-10-18:26,42.44
2023-02-10-18:41,49.79
2023-02-10-18:56,42.58
2023-02-10-19:11,51.27
2023-02-10-19:26,49.78
2023-02-10-19:41,45.43
2023-02-10-19:56,46.14
2023-02-10-20:11,42.69
2023-02-10-20:26,41.28
2023-02-10-20:41,48.44
2023-02-10-20:56,54.32
2023-02-10-21:11,53.1
2023-02-10-21:27,43.0
2023-02-10-21:42,44.98
2023-02-10-21:57,49.89
2023-02-10-22:12,46.92
2023-02-10-22:27,49.2
2023-02-10-22:42,50.49
2023-02-10-22:57,43.7
2023-02-10-23:12,49.16
2023-02-10-23:27,48.5
2023-02-10-23:42,42.82
2023-02-10-23:57,48.42
2023-02-11-0:7,42.35
2023-02-11-0:22,49.93
2023-02-11-0:37,45.63
2023-02-11-0:52,51.93
2023-02-11-1:7,51.23
2023-02-11-1:22,53.54
2023-02-11-1:37,41.03
2023-02-11-1:53,52.02
2023-02-11-2:8,42.12
2023-02-11-2:23,46.12
2023-02-11-2:38,47.92
2023-02-11-2:53,41.14
2023-02-11-3:8,50.66
2023-02-11-3:23,47.01
2023-02-11-3:38,51.12
2023-02-11-3:53,42.02
2023-02-11-4:8,52.64
2023-02-11-4:23,54.25
2023-02-11-4:38,50.64
2023-02-11-4:53,42.25
2023-02-11-5:8,49.94
2023-02-11-5:23,44.24
2023-02-11-5:38,53.06
2023-02-11-5:53,47.02
2023-02-11-6:8,42.38
2023-02-11-6:23,49.08
2023-02-11-6:38,54.54
2023-02-11-6:53,45.5
2023-02-11-7:8,41.12
2023-02-11-7:24,45.33
2023-02-11-7:39,41.64
2023-02-11-7:54,50.02
2023-02-11-8:9,49.61
2023-02-11-8:24,41.71
2023-02-11-8:39,51.67
2023-02-11-8:54,43.65
2023-02-11-9:9,46.48
2023-02-11-9:24,53.16
2023-02-11-9:39,47.61
2023-02-11-9:54,51.69
2023-02-11-10:9,46.97
2023-02-11-10:24,48.75
2023-02-11-10:39,41.61
2023-02-11-10:54,54.38
2023-02-11-11:9,43.31
2023-02-11-11:24,47.67
2023-02-11-11:39,52.93
2023-02-11-11:55,50.61
2023-02-11-12:10,46.7
2023-02-11-12:25,42.89
2023-02-11-12:40,48.92
2023-02-11-12:55,47.19
2023-02-11-13:10,42.99
2023-02-11-13:25,41.16
2023-02-11-13:40,46.22
2023-02-11-13:55,43.08
2023-02-11-14:10,45.82
2023-02-11-14:25,45.86
2023-02-11-14:40,52.12
2023-02-11-14:55,50.01
2023-02-11-15:10,53.61
2023-02-11-15:25,47.15
2023-02-11-15:40,41.32
2023-02-11-15:55,48.18
2023-02-11-16:10,50.4
2023-02-11-16:25,54.59
2023-02-11-16:40,46.41
2023-02-11-16:55,54.06
2023-02-11-17:10,53.38
2023-02-11-17:25,48.14
2023-02-11-17:41,50.62
2023-02-11-17:56,49.45
2023-02-11-18:11,49.39
2023-02-11-18:26,42.44
2023-02-11-18:41,49.79
2023-02-11-18:56,42.58
2023-02-11-19:11,51.27
2023-02-11-19:26,49.78
2023-02-11-19:41,45.43
2023-02-11-19:56,46.14
2023-02-11-20:11,42.69
2023-02-11-20:26,41.28
2023-02-11-20:41,48.44
2023-02-11-20:56,54.32
2023-02-11-21:11,53.1
2023-02-11-21:27,43.0
2023-02-11-21:42,44.98
2023-02-11-21:57,49.89
2023-02-11-22:12,46.92
2023-02-11-22:27,49.2
2023-02-11-22:42,50.49
2023-02-11-22:57,43.7
2023-02-11-23:12,49.16
2023-02-11-23:27,48.5
2023-02-11-23:42,42.82
2023-02-11-23:57,48.42
2023-02-12-0:7,42.35
2023-02-12-0:22,49.93
2023-02-12-0:37,45.63
2023-02-12-0:52,51.93
2023-02-12-1:7,51.23
2023-02-12-1:22,53.54
2023-02-12-1:37,41.03
2023-02-12-1:53,52.02
2023-02-12-2:8,42.12
2023-02-12-2:23,46.12
2023-02-12-2:38,47.92
2023-02-12-2:53,41.14
2023-02-12-3:8,50.66
2023-02-12-3:23,47.01
2023-02-12-3:38,51.12
2023-02-12-3:53,42.02
2023-02-12-4:8,52.64
2023-02-12-4:23,54.25
2023-02-12-4:38,50.64
2023-02-12-4:53,42.25
2023-02-12-5:8,49.94
2023-02-12-5:23,44.24
2023-02-12-5:38,53.06
2023-02-12-5:53,47.02
2023-02-12-6:8,42.38
2023-02-12-6:23,49.08
2023-02-12-6:38,54.54
2023-02-12-6:53,45.5
2023-02-12-7:8,41.12
2023-02-12-7:24,45.33
2023-02-12-7:39,41.64
2023-02-12-7:54,50.02
2023-02-12-8:9,49.61
2023-02-12-8:24,41.71
2023-02-12-8:39,51.67
2023-02-12-8:54,43.65
2023-02-12-9:9,46.48
2023-02-12-9:24,53.16
2023-02-12-9:39,47.61
2023-02-12-9:54,51.69
2023-02-12-10:9,46.97
2023-02-12-10:24,48.75
2023-02-12-10:39,41.61
2023-02-12-10:54,54.38
2023-02-12-11:9,43.31
2023-02-12-11:24,47.67
2023-02-12-11:39,52.93
2023-02-12-11:55,50.61
2023-02-12-12:10,46.7
2023-02-12-12:25,42.89
2023-02-12-12:40,48.92
2023-02-12-12:55,47.19
2023-02-12-13:10,42.99
2023-02-12-13:25,41.16
2023-02-12-13:40,46.22
2023-02-12-13:55,43.08
2023-02-12-14:10,45.82
2023-02-12-14:25,45.86
2023-02-12-14:40,52.12
2023-02-12-14:55,50.01
2023-02-12-15:10,53.61
2023-02-12-15:25,47.15
2023-02-12-15:40,41.32
2023-02-12-15:55,48.18
2023-02-12-16:10,50.4
2023-02-12-16:25,54.59
2023-02-12-16:40,46.41
2023-02-12-16:55,54.06
2023-02-12-17:10,53.38
2023-02-12-17:25,48.14
2023-02-12-17:41,50.62
2023-02-12-17:56,49.45
2023-02-12-18:11,49.39
2023-02-12-18:26,42.44
2023-02-12-18:41,49.79
2023-02-12-18:56,42.58
2023-02-12-19:11,51.27
2023-02-12-19:26,49.78
2023-02-12-19:41,45.43
2023-02-12-19:56,46.14
2023-02-12-20:11,42.69
2023-02-12-20:26,41.28
2023-02-12-20:41,48.44
2023-02-12-20:56,54.32
2023-02-12-21:11,53.1
2023-02-12-21:27,43.0
2023-02-12-21:42,44.98
2023-02-12-21:57,49.89
2023-02-12-22:12,46.92
2023-02-12-22:27,49.2
2023-02-12-22:42,50.49
2023-02-12-22:57,43.7
2023-02-12-23:12,49.16
2023-02-12-23:27,48.5
2023-02-12-23:42,42.82
2023-02-12-23:57,48.42
2023-02-13-0:7,42.35
2023-02-13-0:22,49.93
2023-02-13-0:37,45.63
2023-02-13-0:52,51.93
2023-02-13-1:7,51.23
2023-02-13-1:22,53.54
2023-02-13-1:37,41.03
2023-02-13-1:53,52.02
2023-02-13-2:8,42.12
2023-02-13-2:23,46.12
2023-02-13-2:38,47.92
2023-02-13-2:53,41.14
2023-02-13-3:8,50.66
2023-02-13-3:23,47.01
2023-02-13-3:38,51.12
2023-02-13-3:53,42.02
2023-02-13-4:8,52.64
2023-02-13-4:23,54.25
2023-02-13-4:38,50.64
2023-02-13-4:53,42.25
2023-02-13-5:8,49.94
2023-02-13-5:23,44.24
2023-02-13-5:38,53.06
2023-02-13-5:53,47.02
2023-02-13-6:8,42.38
2023-02-13-6:23,49.08
2023-02-13-6:38,54.54
2023-02-13-6:53,45.5
2023-02-13-7:8,41.12
2023-02-13-7:24,45.33
2023-02-13-7:39,41.64
2023-02-13-7:54,50.02
2023-02-13-8:9,49.61
2023-02-13-8:24,41.71
2023-02-13-8:39,51.67
2023-02-13-8:54,43.65
2023-02-13-9:9,46.48
2023-02-13-9:24,53.16
2023-02-13-9:39,47.61
2023-02-13-9:54,51.69
2023-02-13-10:9,46.97
2023-02-13-10:24,48.75
2023-02-13-10:39,41.61
2023-02-13-10:54,54.38
2023-02-13-11:9,43.31
2023-02-13-11:24,47.67
2023-02-13-11:39,52.93
2023-02-13-11:55,50.61
2023-02-13-12:10,46.7
2023-02-13-12:25,42.89
2023-02-13-12:40,48.92
2023-02-13-12:55,47.19
2023-02-13-13:10,42.99
2023-02-13-13:25,41.16
2023-02-13-13:40,46.22
2023-02-13-13:55,43.08
2023-02-13-14:10,45.82
2023-02-13-14:25,45.86
2023-02-13-14:40,52.12
2023-02-13-14:55,50.01
2023-02-13-15:10,53.61
2023-02-13-15:25,47.15
2023-02-13-15:40,41.32
2023-02-13-15:55,48.18
2023-02-13-16:10,50.4
2023-02-13-16:25,54.59
2023-02-13-16:40,46.41
2023-02-13-16:55,54.06
2023-02-13-17:10,53.38
2023-02-13-17:25,48.14
2023-02-13-17:41,50.62
2023-02-13-17:56,49.45
2023-02-13-18:11,49.39
2023-02-13-18:26,42.44
2023-02-13-18:41,49.79
2023-02-13-18:56,42.58
2023-02-13-19:11,51.27
2023-02-13-19:26,49.78
2023-02-13-19:41,45.43
2023-02-13-19:56,46.14
2023-02-13-20:11,42.69
2023-02-13-20:26,41.28
2023-02-13-20:41,48.44
2023-02-13-20:56,54.32
2023-02-13-21:11,53.1
2023-02-13-21:27,43.0
2023-02-13-21:42,44.98
2023-02-13-21:57,49.89
2023-02-13-22:12,46.92
2023-02-13-22:27,49.2
2023-02-13-22:42,50.49
2023-02-13-22:57,43.7
2023-02-13-23:12,49.16
2023-02-13-23:27,48.5
2023-02-13-23:42,42.82
2023-02-13-23:57,48.42
2023-02-14-0:7,42.35
2023-02-14-0:22,49.93
2023-02-14-0:37,45.63
2023-02-14-0:52,51.93
2023-02-14-1:7,51.23
2023-02-14-1:22,53.54
2023-02-14-1:37,41.03
2023-02-14-1:53,52.02
2023-02-14-2:8,42.12
2023-02-14-2:23,46.12
2023-02-14-2:38,47.92
2023-02-14-2:53,41.14
2023-02-14-3:8,50.66
2023-02-14-3:23,47.01
2023-02-14-3:38,51.12
2023-02-14-3:53,42.02
2023-02-14-4:8,52.64
2023-02-14-4:23,54.25
2023-02-14-4:38,50.64
2023-02-14-4:53,42.25
2023-02-14-5:8,49.94
2023-02-14-5:23,44.24
2023-02-14-5:38,53.06
2023-02-14-5:53,47.02
2023-02-14-6:8,42.38
2023-02-14-6:23,49.08
2023-02-14-6:38,54.54
2023-02-14-6:53,45.5
2023-02-14-7:8,41.12
2023-02-14-7:24,45.33
2023-02-14-7:39,41.64
2023-02-14-7:54,50.02
2023-02-14-8:9,49.61
2023-02-14-8:24,41.71
2023-02-14-8:39,51.67
2023-02-14-8:54,43.65
2023-02-14-9:9,46.48
2023-02-14-9:24,53.16
2023-02-14-9:39,47.61
2023-02-14-9:54,51.69
2023-02-14-10:9,46.97
2023-02-14-10:24,48.75
2023-02-14-10:39,41.61
2023-02-14-10:54,54.38
2023-02-14-11:9,43.31
2023-02-14-11:24,47.67
2023-02-14-11:39,52.93
2023-02-14-11:55,50.61
2023-02-14-12:10,46.7
2023-02-14-12:25,42.89
2023-02-14-12:40,48.92
2023-02-14-12:55,47.19
2023-02-14-13:10,42.99
2023-02-14-13:25,41.16
2023-02-14-13:40,46.22
2023-02-14-13:55,43.08
2023-02-14-14:10,45.82
2023-02-14-14:25,45.86
2023-02-14-14:40,52.12
2023-02-14-14:55,50.01
2023-02-14-15:10,53.61
2023-02-14-15:25,47.15
2023-02-14-15:40,41.32
2023-02-14-15:55,48.18
2023-02-14-16:10,50.4
2023-02-14-16:25,54.59
2023-02-14-16:40,46.41
2023-02-14-16:55,54.06
2023-02-14-17:10,53.38
2023-02-14-17:25,48.14
2023-02-14-17:41,50.62
2023-02-14-17:56,49.45
2023-02-14-18:11,49.39
2023-02-14-18:26,42.44
2023-02-14-18:41,49.79
2023-02-14-18:56,42.58
2023-02-14-19:11,51.27
2023-02-14-19:26,49.78
2023-02-14-19:41,45.43
2023-02-14-19:56,46.14
2023-02-14-20:11,42.69
2023-02-14-20:26,41.28
2023-02-14-20:41,48.44
2023-02-14-20:56,54.32
2023-02-14-21:11,53.1
2023-02-14-21:27,43.0
2023-02-14-21:42,44.98
2023-02-14-21:57,49.89
2023-02-14-22:12,46.92
2023-02-14-22:27,49.2
2023-02-14-22:42,50.49
2023-02-14-22:57,43.7
2023-02-14-23:12,49.16
2023-02-14-23:27,48.5
2023-02-14-23:42,42.82
2023-02-14-23:57,48.42
2023-02-15-0:7,42.35
2023-02-15-0:22,49.93
2023-02-15-0:37,45.63
2023-02-15-0:52,51.93
2023-02-15-1:7,51.23
2023-02-15-1:22,53.54
2023-02-15-1:37,41.03
2023-02-15-1:53,52.02
2023-02-15-2:8,42.12
2023-02-15-2:23,46.12
2023-02-15-2:38,47.92
2023-02-15-2:53,41.14
2023-02-15-3:8,50.66
2023-02-15-3:23,47.01
2023-02-15-3:38,51.12
2023-02-15-3:53,42.02
2023-02-15-4:8,52.64
2023-02-15-4:23,54.25
2023-02-15-4:38,50.64
2023-02-15-4:53,42.25
2023-02-15-5:8,49.94
2023-02-15-5:23,44.24
2023-02-15-5:38,53.06
2023-02-15-5:53,47.02
2023-02-15-6:8,42.38
2023-02-15-6:23,49.08
2023-02-15-6:38,54.54
2023-02-15-6:53,45.5
2023-02-15-7:8,41.12
2023-02-15-7:24,45.33
2023-02-15-7:39,41.64
2023-02-15-7:54,50.02
2023-02-15-8:9,49.61
2023-02-15-8:24,41.71
2023-02-15-8:39,51.67
2023-02-15-8:54,43.65
2023-02-15-9:9,46.48
2023-02-15-9:24,53.16
2023-02-15-9:39,47.61
2023-02-15-9:54,51.69
2023-02-15-10:9,46.97
2023-02-15-10:24,48.75
2023-02-15-10:39,41.61
2023-02-15-10:54,54.38
2023-02-15-11:9,43.31
2023-02-15-11:24,47.67
2023-02-15-11:39,52.93
2023-02-15-11:55,50.61
2023-02-15-12:10,46.7
2023-02-15-12:25,42.89
2023-02-15-12:40,48.92
2023-02-15-12:55,47.19
2023-02-15-13:10,42.99
2023-02-15-13:25,41.16
2023-02-15-13:40,46.22
2023-02-15-13:55,43.08
